season,week,player_id,player_display_name,position,team,opponent_team,lambda,p_ge1,p_ge2,p_book,n_books,fair_amer,book_amer,sleeper_half_ppr,scoring_tds,scored_anytime
2025,16,00-0037197,Isiah Pacheco,RB,KC,TEN,0.43604269498137316,0.3534098808069859,0.07146898268573676,0.24390243902439027,8.0,183,310,7.58,0.0,0
2025,16,00-0034348,Courtland Sutton,WR,DEN,JAX,0.4298271628750094,0.3493784634381891,0.06972365427244676,0.3846153846153846,8.0,186,160,11.1,1.0,1
2025,16,00-0037247,George Pickens,WR,DAL,LAC,0.42923737274208196,0.34899462009327287,0.06955878118114833,0.367003367003367,8.0,187,172,13.14,1.0,1
2025,16,00-0040743,Tyler Shough,QB,NO,NYJ,0.42528960737232097,0.34641952400574316,0.06845853998393103,0.2580752580752581,8.0,189,287,20.55,0.0,0
2025,16,00-0039075,Puka Nacua,WR,LA,SEA,0.41998963857702115,0.34294637220965607,0.06699065654826886,0.45454545454545453,7.0,192,120,17.26,2.0,1
2025,16,00-0031408,Mike Evans,WR,TB,CAR,0.4090412144353948,0.33571314644958894,0.06399244513986158,0.4166666666666667,8.0,198,140,12.5,1.0,1
2025,16,00-0036924,Michael Carter,RB,ARI,ATL,0.4026419653590702,0.33144857895375235,0.06226172084009185,0.47619047619047616,8.0,202,110,9.6,0.0,0
2025,16,00-0035261,Tony Pollard,RB,TEN,KC,0.3992379415578107,0.32916893622635024,0.061347723192321846,0.425531914893617,8.0,204,135,9.26,0.0,0
2025,16,00-0038935,Brenton Strange,TE,JAX,DEN,0.39041055402911884,0.3232210368768822,0.0589993869287333,0.23128342245989303,8.0,209,332,8.24,1.0,1
2025,16,00-0039915,Ladd McConkey,WR,LAC,DAL,0.38563532244583043,0.3199815320602367,0.057742390907166485,0.4040816326530612,8.0,213,147,11.94,1.0,1
2025,16,00-0039384,Tyrone Tracy Jr.,RB,NYG,MIN,0.38542471846255283,0.31983830238034516,0.057687171566277784,0.37037037037037035,8.0,213,170,10.89,0.0,0
2025,16,00-0038120,Breece Hall,RB,NYJ,NO,0.3810441233434582,0.31685225380774773,0.05654281974586162,0.4396135265700483,8.0,216,127,11.46,0.0,0
2025,16,00-0033923,Kareem Hunt,RB,KC,TEN,0.378336594502235,0.3150001053408833,0.055839577961163345,0.3508771929824561,8.0,217,185,7.91,0.0,0
2025,16,00-0036613,Jaylen Waddle,WR,MIA,CIN,0.3770962179222982,0.31414992034851563,0.05551844925023386,0.3225806451612903,8.0,218,210,11.98,0.0,0
2025,16,00-0034827,DJ Moore,WR,CHI,GB,0.3745308564874799,0.312388208256144,0.05485637496342699,0.42109929078014185,8.0,220,137,9.44,1.0,1
2025,16,00-0039165,Zach Charbonnet,RB,SEA,LA,0.3706171700568784,0.3096918383858652,0.05385178106126842,0.37037037037037035,7.0,223,170,7.06,1.0,1
2025,16,00-0036389,Jalen Hurts,QB,PHI,WAS,0.3682287731958434,0.3080411380604746,0.05324197522649121,0.5121951219512195,8.0,225,-105,23.96,0.0,0
2025,16,00-0040236,Kyle Monangai,RB,CHI,GB,0.3664226715953704,0.30679026078677163,0.05278249616833042,0.3846153846153846,8.0,226,160,8.21,0.0,0
2025,16,00-0036410,Tee Higgins,WR,CIN,MIA,0.3627722466799536,0.3042551263393447,0.05185819540540826,0.4576874738165061,8.0,229,118,12.23,1.0,1
2025,16,00-0036970,Kyle Pitts,TE,ATL,ARI,0.3598702828884143,0.30223316750113993,0.05112762009962235,0.35714285714285715,8.0,231,180,10.4,1.0,1
2025,16,00-0033526,Samaje Perine,RB,CIN,MIA,0.3594966471380633,0.301972408155636,0.0510338292777307,0.2721214365049981,8.0,231,267,7.82,1.0,1
2025,16,00-0037238,Drake London,WR,ATL,ARI,0.358296789202543,0.30113437154845324,0.05073306079024664,0.43015726179463465,8.0,232,132,12.39,0.0,0
2025,16,00-0039338,Brock Bowers,TE,LV,HOU,0.34886390582559484,0.29451086330154086,0.048391167555389414,0.2857142857142857,8.0,240,250,10.81,1.0,1
2025,16,00-0037263,Tyler Allgeier,RB,ATL,ARI,0.34724166275761714,0.2933654596296087,0.04799250686942946,0.4040816326530612,8.0,241,147,7.51,0.0,0
2025,16,00-0038611,Chris Rodriguez Jr.,RB,WAS,PHI,0.341707354825597,0.28944388489606576,0.04664163434874802,0.3419053185271771,8.0,245,192,7.55,1.0,1
2025,16,00-0040128,Tyler Warren,TE,IND,SF,0.33963886767453383,0.28797258754662836,0.04614040342773695,0.30536130536130535,8.0,247,227,8.94,0.0,0
2025,16,00-0034753,Mark Andrews,TE,BAL,NE,0.3385697175569383,0.2872109162569525,0.04588211749639992,0.4,8.0,248,150,7.85,0.0,0
2025,16,00-0039893,Brian Thomas Jr.,WR,JAX,DEN,0.3365809769449097,0.2857919531512014,0.045403111000916985,0.2857142857142857,8.0,250,250,9.38,0.0,0
2025,16,00-0034351,Dallas Goedert,TE,PHI,WAS,0.33361486100387255,0.2836703844242514,0.044692179290990675,0.35401002506265666,8.0,253,182,9.33,1.0,1
2025,16,00-0037239,Chris Olave,WR,NO,NYJ,0.3313906024372585,0.2820753088676653,0.04416181296873811,0.39607843137254906,8.0,255,152,11.92,2.0,1
2025,16,00-0038994,Jordan Addison,WR,MIN,NYG,0.3264864089152544,0.27854581967311476,0.043000835141291605,0.3077651515151515,8.0,259,225,7.88,0.0,0
2025,16,00-0035685,David Montgomery,RB,DET,PIT,0.3260669982885093,0.2782431706605065,0.04290208782354599,0.5454545454545454,8.0,259,-120,7.39,0.0,0
2025,16,00-0040129,Emeka Egbuka,WR,TB,CAR,0.3189238749555692,0.2730691151539917,0.04123350053402208,0.3149801587301587,8.0,266,217,8.06,0.0,0
2025,16,00-0037545,Rashid Shaheed,WR,SEA,LA,0.3158597835249606,0.27083831651894963,0.04052546501992926,0.2127659574468085,7.0,269,370,8.16,0.0,0
2025,16,00-0034960,Jakobi Meyers,WR,JAX,DEN,0.31545516296179293,0.2705432230115147,0.0404323165530277,0.3225806451612903,8.0,270,210,9.55,0.0,0
2025,16,00-0033090,Hunter Henry,TE,NE,BAL,0.31522961561908497,0.2703786774181315,0.04038042835316058,0.3076923076923077,8.0,270,225,8.03,1.0,1
2025,16,00-0036252,Michael Pittman,WR,IND,SF,0.31510123766585946,0.2702850041134438,0.04035090576625233,0.22857889237199583,8.0,270,337,7.26,0.0,0
2025,16,00-0038124,Christian Watson,WR,GB,CHI,0.3138622471211649,0.2693803338099723,0.040066403588654764,0.36363636363636365,8.0,271,175,9.88,0.0,0
2025,16,00-0039738,Blake Corum,RB,LA,SEA,0.31224219049822244,0.2681957292767905,0.039695560770221294,0.26666666666666666,7.0,273,275,7.79,1.0,1
2025,16,00-0031610,Darren Waller,TE,MIA,CIN,0.3112291684024888,0.2674540197601605,0.03946434351352923,0.2898550724637681,8.0,274,245,8.1,0.0,0
2025,16,00-0036875,Rhamondre Stevenson,RB,NE,BAL,0.3105113546063668,0.26692799937949374,0.03930081944282093,0.3149801587301587,8.0,275,217,7.19,1.0,1
2025,16,00-0037261,Khalil Shakir,WR,BUF,CLE,0.30930042263415797,0.2660397613666464,0.0390255493606827,0.2649122807017544,8.0,276,277,9.31,0.0,0
2025,16,00-0039793,AJ Barner,TE,SEA,LA,0.3064236520026602,0.2639252861355853,0.03837458416643824,0.29850746268656714,7.0,279,235,7.33,1.0,1
2025,16,00-0039373,Audric Estimé,RB,NO,NYJ,0.3064118009523794,0.26391656282545073,0.0383719111895795,0.39607843137254906,8.0,279,152,9.95,0.0,0
2025,16,00-0040126,Colston Loveland,TE,CHI,GB,0.30278811758211616,0.26124439088656803,0.03755797064988242,0.3333333333333333,8.0,283,200,8.32,0.0,0
2025,16,00-0038041,Jake Ferguson,TE,DAL,LAC,0.29759677307568755,0.2573992840118622,0.03640370725009734,0.36038961038961037,8.0,289,177,7.76,0.0,0
2025,16,00-0031588,Stefon Diggs,WR,NE,BAL,0.29610971712031575,0.2562941737179141,0.036075651876794956,0.31009615384615385,8.0,290,222,9.75,0.0,0
2025,16,00-0034791,Nick Chubb,RB,HOU,LV,0.2954258978195213,0.2557854393984399,0.035925184662363496,0.425531914893617,8.0,291,135,8.64,0.0,0
2025,16,00-0035229,T.J. Hockenson,TE,MIN,NYG,0.2910894810194755,0.25255120745431725,0.03497672634356086,0.23255813953488372,7.0,296,330,6.7,0.0,0
2025,16,00-0033921,Chris Godwin Jr.,WR,TB,CAR,0.2867321214739324,0.2492871982568603,0.03403372399541016,0.25,8.0,301,300,9.48,0.0,0
2025,16,00-0040130,Jayden Higgins,WR,HOU,LV,0.2849104873350122,0.24791842786775098,0.03364250063586982,0.2631578947368421,8.0,303,280,8.29,0.0,0
2025,16,00-0037816,Romeo Doubs,WR,GB,CHI,0.28337963550919776,0.24676622071569687,0.033315106888895496,0.3030998851894374,8.0,305,230,7.3,1.0,1
2025,16,00-0040691,Jaxson Dart,QB,NYG,MIN,0.2823188795091035,0.2459667995444046,0.033088991279117796,0.30303030303030304,8.0,307,230,20.02,0.0,0
2025,16,00-0037664,Alec Pierce,WR,IND,SF,0.2809709036668703,0.2449496956442152,0.032802529315425044,0.17624223602484473,8.0,308,467,6.82,2.0,1
2025,16,00-0040705,Chimere Dike,WR,TEN,KC,0.278265911114457,0.24290452535607632,0.03223066330365265,0.2299154334038055,8.0,312,335,6.89,1.0,1
2025,16,00-0036309,Darnell Mooney,WR,ATL,ARI,0.27665338299733644,0.24168270276898374,0.03189165710462627,0.20620748299319727,8.0,314,385,6.21,0.0,0
2025,16,00-0039849,Marvin Harrison Jr.,WR,ARI,ATL,0.27547611385309184,0.2407894335074069,0.03164505705382292,0.30303030303030304,8.0,315,230,9.48,0.0,0
2025,16,00-0039847,Theo Johnson,TE,NYG,MIN,0.27381280608284647,0.2395255818771691,0.03129794749673698,0.2580752580752581,8.0,317,287,7.29,0.0,0
2025,16,00-0038997,Josh Downs,WR,IND,SF,0.2700372130334194,0.23664891280122002,0.03051571264803077,0.2127659574468085,8.0,323,370,6.82,0.0,0
2025,16,00-0033555,Mack Hollins,WR,NE,BAL,0.26886404133064196,0.23575284538874186,0.03027426682451495,0.21507863089731732,8.0,324,365,7.54,0.0,0
2025,16,00-0036971,Trevor Lawrence,QB,JAX,DEN,0.268827751775603,0.2357251106963244,0.030266810466269445,0.19615384615384615,8.0,324,410,20.08,1.0,1
2025,16,00-0039868,Troy Franklin,WR,DEN,JAX,0.2675768167539308,0.23476845423832737,0.03001023314372908,0.30076888285843506,8.0,326,232,5.45,0.0,0
2025,16,00-0038454,Keaton Mitchell,RB,BAL,NE,0.2672994146879813,0.23455614798086766,0.02995345435963981,0.18181818181818182,8.0,326,450,4.3,0.0,0
2025,16,00-0035291,Trayveon Williams,RB,CLE,BUF,0.2652850435480061,0.23301270596546364,0.029542448266744348,0.058823529411764705,7.0,329,1600,5.52,0.0,0
2025,16,00-0035689,Dawson Knox,TE,BUF,CLE,0.26501085052814033,0.23280237456873099,0.029486679330020804,0.2152777777777778,8.0,330,365,4.45,0.0,0
2025,16,00-0037291,Jalen Nailor,WR,MIN,NYG,0.2649662315767939,0.23276814225150944,0.029477608158228974,0.2299154334038055,8.0,330,335,5.09,0.0,0
2025,16,00-0037838,Isaiah Likely,TE,BAL,NE,0.26395254359168446,0.231990014212626,0.02927182496023517,0.2758751902587519,8.0,331,262,5.78,0.0,0
2025,16,00-0040189,Oronde Gadsden II,TE,LAC,DAL,0.26288821596621204,0.23117216481546488,0.029056386838637538,0.34785238959467635,8.0,333,187,8.72,0.0,0
2025,16,00-0038117,Wan'Dale Robinson,WR,NYG,MIN,0.26230662265917193,0.23072488963873838,0.028938933544114143,0.2857142857142857,7.0,333,250,9.77,0.0,0
2025,16,00-0035537,Ty Johnson,RB,BUF,CLE,0.26210747238855603,0.23057167303627435,0.028898759071656732,0.16666666666666666,8.0,334,500,6.71,1.0,1
2025,16,00-0039894,Xavier Worthy,WR,KC,TEN,0.260039252587835,0.2289786793725337,0.028482871427281897,0.2631578947368421,8.0,337,280,10.48,0.0,0
2025,16,00-0030279,Keenan Allen,WR,LAC,DAL,0.2556418138734354,0.22558069462844643,0.027606738704656686,0.3509852216748769,8.0,343,185,9.75,0.0,0
2025,16,00-0035659,Terry McLaurin,WR,WAS,PHI,0.2553353965529287,0.22534336278050826,0.027546103123710974,0.2985739750445633,8.0,344,235,9.9,0.0,0
2025,16,00-0037563,Malik Davis,RB,DAL,LAC,0.25139313007270536,0.22228343231825132,0.02677083005933556,0.15384615384615385,8.0,350,550,5.92,0.0,0
2025,16,00-0033908,Cooper Kupp,WR,SEA,LA,0.2512793840335968,0.22219496510782633,0.026748595041890755,0.20833333333333334,7.0,350,380,6.84,0.0,0
2025,16,00-0039732,Bo Nix,QB,DEN,JAX,0.2500880448734199,0.2212677833264558,0.0265161657786247,0.21164613661814108,8.0,352,372,19.87,0.0,0
2025,16,00-0030506,Travis Kelce,TE,KC,TEN,0.24920784202523388,0.22058203925869846,0.02634497122665025,0.367003367003367,8.0,353,172,8.94,0.0,0
2025,16,00-0038606,Parker Washington,WR,JAX,DEN,0.24716220519902862,0.21898600127473122,0.025948859058482543,0.21164613661814108,8.0,357,372,6.83,1.0,1
2025,16,00-0036244,Colby Parkinson,TE,LA,SEA,0.24464423718184958,0.2170169550475991,0.025464665288897126,0.3225806451612903,7.0,361,210,7.43,0.0,0
2025,16,00-0039146,Jayden Reed,WR,GB,CHI,0.2419827721136679,0.21493029747307624,0.024956954553158717,0.30536130536130535,8.0,365,227,9.24,0.0,0
2025,16,00-0033077,Dak Prescott,QB,DAL,LAC,0.24110378120860748,0.21423992497359245,0.024790199761966503,0.16666666666666666,8.0,367,500,21.84,0.0,0
2025,16,00-0040242,Jacory Croskey-Merritt,RB,WAS,PHI,0.24086612811427488,0.21405316446913258,0.024745193291145884,0.18181818181818182,7.0,367,450,5.85,1.0,1
2025,16,00-0040663,Harold Fannin Jr.,TE,CLE,BUF,0.24054286506461886,0.21379905582845715,0.024684028200925745,0.24695121951219512,8.0,368,305,10.02,2.0,1
2025,16,00-0038544,Quentin Johnston,WR,LAC,DAL,0.24002107912636014,0.2133887201867687,0.024585431953029646,0.2821939586645469,6.0,369,254,8.75,1.0,1
2025,16,00-0038619,Andrei Iosivas,WR,CIN,MIA,0.23961766702758922,0.2130713276637748,0.024509315081450378,0.2,8.0,369,400,5.83,0.0,0
2025,16,00-0038563,Tre Tucker,WR,LV,HOU,0.2373295049247431,0.21126864567030457,0.02407942382861583,0.14389233954451347,8.0,373,595,7.08,0.0,0
2025,16,00-0038397,Evan Hull,RB,NO,NYJ,0.23542038272285556,0.2097614228519432,0.023723154577382832,0.2758751902587519,8.0,377,262,7.08,0.0,0
2025,16,00-0038933,Dalton Kincaid,TE,BUF,CLE,0.2347938295521247,0.20926614122186205,0.023606710362814143,0.26846846846846845,8.0,378,272,6.82,0.0,0
2025,16,00-0039890,Adonai Mitchell,WR,NYJ,NO,0.22908956522716017,0.20474269708573678,0.02255754731738413,0.24845679012345678,8.0,388,302,8.47,0.0,0
2025,16,00-0039491,Jalen Coker,WR,CAR,TB,0.22858392335431707,0.2043404800133718,0.02246550528061575,0.25641025641025644,8.0,389,290,8.8,0.0,0
2025,16,00-0039410,Ryan Flournoy,WR,DAL,LAC,0.2275233624925409,0.2034961870342673,0.022272961270173863,0.20620748299319727,8.0,391,385,5.02,1.0,1
2025,16,00-0035359,David Sills,WR,ATL,ARI,0.22410523090519832,0.20076897386029313,0.021657120200655577,0.13333333333333333,7.0,398,650,4.4,0.0,0
2025,16,00-0036355,Justin Herbert,QB,LAC,DAL,0.22375171367647056,0.20048638197521196,0.02159383983449048,0.15692307692307694,8.0,399,537,23.35,1.0,1
2025,16,00-0035719,Deebo Samuel Sr.,WR,WAS,PHI,0.22255164451561915,0.19952633439200995,0.02137960371950587,0.27027027027027023,7.0,401,270,8.82,0.0,0
2025,16,00-0039851,Drake Maye,QB,NE,BAL,0.2219724084281949,0.19906253684668684,0.021276519150177364,0.2127659574468085,8.0,402,370,21.86,0.0,0
2025,16,00-0038558,Darnell Washington,TE,PIT,DET,0.21580408439591373,0.1941068265438719,0.020191788125254906,0.18783068783068782,8.0,415,432,5.69,0.0,0
2025,16,00-0040134,Pat Bryant,WR,DEN,JAX,0.21572303044644883,0.19404150307198953,0.020177693700614174,0.25641025641025644,8.0,415,290,5.71,0.0,0
2025,16,00-0036040,Juwan Johnson,TE,NO,NYJ,0.2139785567470742,0.19263430261608327,0.01987535592277767,0.32002048131080385,8.0,419,212,8.86,0.0,0
2025,16,00-0036290,Cole Kmet,TE,CHI,GB,0.213746203837562,0.19244668705158863,0.0198352320124191,0.22474747474747475,8.0,420,345,4.78,0.0,0
2025,16,00-0038129,Cade Otton,TE,TB,CAR,0.21292590378408352,0.19178397925333013,0.01969385258306977,0.2299154334038055,8.0,421,335,5.57,0.0,0
2025,16,00-0038705,Emari Demercado,RB,ARI,ATL,0.21282748157047815,0.19170442892880157,0.019676918173147095,0.20620748299319727,8.0,422,385,5.91,0.0,0
2025,16,00-0036555,Chuba Hubbard,RB,CAR,TB,0.21141308301461495,0.19056036795199793,0.019434239826514266,0.3419053185271771,8.0,425,192,5.77,0.0,0
2025,16,00-0035535,Darius Slayton,WR,NYG,MIN,0.21135299042613268,0.19051172516776715,0.019423957567083594,0.2152777777777778,8.0,425,365,7.17,0.0,0
2025,16,00-0039342,Xavier Legette,WR,CAR,TB,0.209700213362646,0.18917271527635626,0.019142060669553262,0.24390243902439027,8.0,429,310,5.34,0.0,0
2025,16,00-0036550,Rashod Bateman,WR,BAL,NE,0.2087993639754382,0.18844195290978616,0.0189891488482008,0.2,8.0,431,400,5.03,0.0,0
2025,16,00-0039855,Jalen McMillan,WR,TB,CAR,0.20241229789789142,0.183241889139673,0.01792000309369335,0.18181818181818182,8.0,446,450,4.84,0.0,0
2025,16,00-0035250,Devin Singletary,RB,NYG,MIN,0.2021599022020765,0.1830357168905703,0.01787829731457835,0.3225806451612903,8.0,446,210,5.26,0.0,0
2025,16,00-0034829,Mike Gesicki,TE,CIN,MIA,0.20097177875367742,0.18206448561222777,0.017682530379913186,0.2631578947368421,8.0,449,280,4.97,1.0,1
2025,16,00-0037746,Brian Robinson,RB,SF,IND,0.20090024839681148,0.18200597630041926,0.01767077375206627,0.2222222222222222,8.0,449,350,4.54,0.0,0
2025,16,00-0037256,Rachaad White,RB,TB,CAR,0.2005990799586694,0.18175958521714564,0.01762131082670504,0.18187830687830686,8.0,450,450,4.51,0.0,0
2025,16,00-0038797,Emanuel Wilson,RB,GB,CHI,0.19987933943389602,0.1811704524456862,0.017503343371574,0.5202485043718361,6.0,452,-108,4.69,0.0,0
2025,16,00-0035208,Olamide Zaccheaus,WR,CHI,GB,0.1997156149945278,0.18103637906182934,0.017476555848017217,0.25003906860446945,8.0,452,300,6.68,0.0,0
2025,16,00-0040170,Elic Ayomanor,WR,TEN,KC,0.19853332511726626,0.18006755405980512,0.017283639195765033,0.17391304347826086,8.0,455,475,5.94,0.0,0
2025,16,00-0039880,Malik Washington,WR,MIA,CIN,0.1972713127568233,0.17903213596050427,0.017078727690267748,0.19615384615384615,8.0,459,410,6.05,1.0,1
2025,16,00-0036894,Pat Freiermuth,TE,PIT,DET,0.1948677528043433,0.1770565171722377,0.016691369988612093,0.19139194139194138,8.0,465,422,5.26,0.0,0
2025,16,00-0039032,Tyjae Spears,RB,TEN,KC,0.19470098002942024,0.17691926115903678,0.016664634663361988,0.24695121951219512,8.0,465,305,6.88,1.0,1
2025,16,00-0033307,Kendrick Bourne,WR,SF,IND,0.1942279270244061,0.17652980823348297,0.01658889992028223,0.19139194139194138,8.0,466,422,5.29,0.0,0
2025,16,00-0040737,Terrance Ferguson,TE,LA,SEA,0.19174929750459116,0.1744861990787543,0.01619450767176056,0.17857142857142858,7.0,473,460,3.61,1.0,1
