season,week,player_id,player_display_name,position,team,opponent_team,lambda,p_ge1,p_ge2,p_book,n_books,fair_amer,book_amer,sleeper_half_ppr,scoring_tds,scored_anytime
2025,15,00-0036912,DeVonta Smith,WR,PHI,LV,0.6476920294354018,0.4767479654846021,0.13784179334312108,0.3306010928961749,8.0,110,202,11.54,0.0,0
2025,15,00-0037525,Jordan Mason,RB,MIN,DAL,0.6466752383997733,0.47621565692910994,0.13749729200367344,0.3252247488101534,8.0,110,207,7.78,0.0,0
2025,15,00-0040122,Ashton Jeanty,RB,LV,PHI,0.623286748598759,0.46382074808195894,0.12962732548784828,0.35226990821136195,8.0,116,184,12.13,0.0,0
2025,15,00-0033293,Aaron Jones,RB,MIN,DAL,0.6211264370031528,0.4626611817654067,0.128905836131869,0.3921568627450981,8.0,116,155,11.4,0.0,0
2025,15,00-0039165,Zach Charbonnet,RB,SEA,IND,0.6072863480319798,0.45517266336680995,0.12430645979484978,0.5121951219512195,8.0,120,-105,7.56,0.0,0
2025,15,00-0039075,Puka Nacua,WR,LA,DET,0.6028588072006236,0.45275507004060733,0.1228436443186991,0.5623443784715572,8.0,121,-128,17.53,0.0,0
2025,15,00-0036554,Nico Collins,WR,HOU,ARI,0.5870431866467088,0.44403124738673605,0.11765357917664987,0.5,8.0,125,100,14.01,2.0,1
2025,15,00-0034857,Josh Allen,QB,BUF,NE,0.5708087662985126,0.4349317543101646,0.1123858461134849,0.5505050505050505,8.0,130,-122,26.05,0.0,0
2025,15,00-0037240,Jameson Williams,WR,DET,LA,0.5637367341654165,0.4309214095902053,0.110110903549129,0.3419053185271771,8.0,132,192,11.44,1.0,1
2025,15,00-0036900,Ja'Marr Chase,WR,CIN,BAL,0.5558762142235574,0.4264305287761432,0.10759690251801801,0.6190130624092889,8.0,135,-162,16.41,0.0,0
2025,15,00-0040666,Omarion Hampton,RB,LAC,KC,0.5427402741328443,0.41884645162698975,0.10343101546974698,0.37879331372408354,8.0,139,164,10.34,0.0,0
2025,15,00-0038543,Jaxon Smith-Njigba,WR,SEA,IND,0.518593324398028,0.4046425660045263,0.09589417510373399,0.5293466223698782,8.0,147,-112,18.33,0.0,0
2025,15,00-0039064,Zay Flowers,WR,BAL,CIN,0.5128787669451416,0.4012306221534536,0.0941345219590074,0.35714285714285715,8.0,149,180,14.23,1.0,1
2025,15,00-0036875,Rhamondre Stevenson,RB,NE,BUF,0.5080062517424256,0.3983059898856194,0.09264167111154376,0.3492198927352511,8.0,151,186,7.85,0.0,0
2025,15,00-0033923,Kareem Hunt,RB,KC,LAC,0.5057865929504147,0.3969689511500293,0.0919639315088876,0.4706533776301218,8.0,152,112,9.41,0.0,0
2025,15,00-0033288,George Kittle,TE,SF,TEN,0.4999092954445389,0.3934143226983685,0.09017650413176159,0.459830866807611,8.0,154,117,12.12,1.0,1
2025,15,00-0035676,A.J. Brown,WR,PHI,LV,0.48590402037544794,0.384859154532352,0.08595974462246969,0.39607843137254906,8.0,160,152,12.45,1.0,1
2025,15,00-0039040,De'Von Achane,RB,MIA,PIT,0.4835255856209798,0.383394340875275,0.08524972844978207,0.5555555555555556,8.0,161,-125,17.38,0.0,0
2025,15,00-0036358,CeeDee Lamb,WR,DAL,MIN,0.47609708117507105,0.37879682781389046,0.0830438107193886,0.46511627906976744,8.0,164,115,14.77,0.0,0
2025,15,00-0037247,George Pickens,WR,DAL,MIN,0.4742446692593297,0.3776450371896556,0.08249651368976141,0.45351707116413,8.0,165,120,13.71,0.0,0
2025,15,00-0036963,Amon-Ra St. Brown,WR,DET,LA,0.46954568320537465,0.3747137181789644,0.08111324378235785,0.45454545454545453,8.0,167,120,15.3,2.0,1
2025,15,00-0039384,Tyrone Tracy Jr.,RB,NYG,WAS,0.4598860305460073,0.3686444033406422,0.0782927841299641,0.4081632653061224,8.0,171,145,10.29,2.0,1
2025,15,00-0034383,Dalton Schultz,TE,HOU,ARI,0.45540306493398947,0.36580770425038234,0.07699458900848333,0.3076923076923077,8.0,173,225,6.92,1.0,1
2025,15,00-0040730,RJ Harvey,RB,DEN,GB,0.4510269197648014,0.36302630523486634,0.07573402171374333,0.4464374688589935,8.0,175,124,12.37,1.0,1
2025,15,00-0040124,Tetairoa McMillan,WR,CAR,NO,0.4492920892893062,0.36192030477283355,0.07523614537113621,0.3846153846153846,8.0,176,160,11.51,0.0,0
2025,15,00-0036259,Jauan Jennings,WR,SF,TEN,0.4363601565910392,0.35361511576818483,0.07155850646670914,0.3591231463571889,8.0,183,178,10.28,2.0,1
2025,15,00-0036275,D'Andre Swift,RB,CHI,CLE,0.4357816948143909,0.3532410986527803,0.07139540848739545,0.399203187250996,8.0,183,150,9.8,2.0,1
2025,15,00-0039391,Kimani Vidal,RB,LAC,KC,0.43437904128960914,0.3523332834738805,0.07100043607407569,0.17424242424242425,8.0,184,474,8.89,0.0,0
2025,15,00-0031588,Stefon Diggs,WR,NE,BUF,0.434040922877616,0.35211425840607047,0.0709053332053926,0.4040816326530612,8.0,184,147,10.93,0.0,0
2025,15,00-0039793,AJ Barner,TE,SEA,IND,0.43363706711663086,0.351852553174842,0.0707917952744479,0.3509852216748769,8.0,184,185,7.76,0.0,0
2025,15,00-0039067,Rashee Rice,WR,KC,LAC,0.43252387353457467,0.35113063785560983,0.07047914792300947,0.49875621890547267,8.0,185,100,13.95,0.0,0
2025,15,00-0040129,Emeka Egbuka,WR,TB,ATL,0.42728890660406865,0.34772492157427826,0.06901501650866848,0.35714285714285715,7.0,188,180,9.65,0.0,0
2025,15,00-0034351,Dallas Goedert,TE,PHI,LV,0.41857212397743393,0.3420143286629507,0.06659986866468426,0.2580752580752581,8.0,192,287,8.47,2.0,1
2025,15,00-0040719,Bhayshul Tuten,RB,JAX,NYJ,0.41816034920691153,0.3417433309729523,0.06648649238482363,0.25,8.0,193,300,5.27,1.0,1
2025,15,00-0037228,Jaylen Warren,RB,PIT,MIA,0.4132370865357332,0.3384945697960553,0.06513599309101026,0.48780487804878053,8.0,195,105,11.55,0.0,0
2025,15,00-0038120,Breece Hall,RB,NYJ,JAX,0.40275879898186917,0.3315266836755829,0.06229317364133369,0.3345828903933308,8.0,202,199,12.96,0.0,0
2025,15,00-0036223,Jonathan Taylor,RB,IND,SEA,0.398651840199988,0.3287756459862894,0.06119082207167548,0.5293883155423661,8.0,204,-112,17.13,0.0,0
2025,15,00-0040202,Devin Neal,RB,NO,CAR,0.397511795973334,0.32800998417547067,0.060886026108912805,0.3923076923076923,8.0,205,155,11.95,1.0,1
2025,15,00-0036322,Justin Jefferson,WR,MIN,DAL,0.39566086513857807,0.3267650253235994,0.06039229280158609,0.3683353683353683,8.0,206,171,11.9,0.0,0
2025,15,00-0040236,Kyle Monangai,RB,CHI,CLE,0.3923846648848618,0.3245557557000004,0.059521792251936434,0.40733366517338643,8.0,208,145,9.34,0.0,0
2025,15,00-0040784,Quinshon Judkins,RB,CLE,CHI,0.39014003713061096,0.32303793196543296,0.0589279256064118,0.4555832295558323,8.0,210,119,15.21,0.0,0
2025,15,00-0036139,Rico Dowdle,RB,CAR,NO,0.3892955336258169,0.3224659936584042,0.058705031110015016,0.425531914893617,8.0,210,135,9.13,1.0,1
2025,15,00-0034960,Jakobi Meyers,WR,JAX,NYJ,0.3838975006272697,0.31879875369827304,0.057287297818858995,0.37735849056603776,8.0,214,165,9.63,0.0,0
2025,15,00-0031381,Davante Adams,WR,LA,DET,0.3793602821762137,0.3157009724939843,0.0561051003263936,0.6363636363636364,8.0,217,-175,13.6,0.0,0
2025,15,00-0037744,Trey McBride,TE,ARI,HOU,0.37887065143634,0.31536583661513296,0.055978045137934695,0.37037037037037035,8.0,217,170,13.73,2.0,1
2025,15,00-0038117,Wan'Dale Robinson,WR,NYG,WAS,0.3737491691882046,0.3118505007195096,0.0546551970861473,0.3125,8.0,221,220,11.42,1.0,1
2025,15,00-0038994,Jordan Addison,WR,MIN,DAL,0.3711446601991619,0.310055873115448,0.053986794586473486,0.3333333333333333,8.0,223,200,8.31,0.0,0
2025,15,00-0039338,Brock Bowers,TE,LV,PHI,0.36620395761628366,0.30663862954503496,0.05272695162617658,0.27402402402402404,8.0,226,265,10.8,0.0,0
2025,15,00-0036613,Jaylen Waddle,WR,MIA,PIT,0.36512973620847367,0.305893405721514,0.05245444805204835,0.3306010928961749,8.0,227,202,12.77,0.0,0
2025,15,00-0035659,Terry McLaurin,WR,WAS,NYG,0.3565123319736362,0.2998861623690031,0.05028694546816481,0.34904970760233917,8.0,233,186,10.94,1.0,1
2025,15,00-0035640,DK Metcalf,WR,PIT,MIA,0.3546931427580702,0.29861136362742835,0.049833623897643675,0.39607843137254906,8.0,235,152,11.49,1.0,1
2025,15,00-0038935,Brenton Strange,TE,JAX,NYJ,0.34985228434742704,0.29520780913175804,0.048634651166275855,0.27027027027027023,8.0,239,270,7.64,0.0,0
2025,15,00-0040130,Jayden Higgins,WR,HOU,ARI,0.3487362963600855,0.2944208304654853,0.04835976409319376,0.2424331472230385,8.0,240,312,8.4,0.0,0
2025,15,00-0035719,Deebo Samuel Sr.,WR,WAS,NYG,0.3441581432385591,0.29118317540264416,0.04723809315296679,0.3306010928961749,8.0,243,202,10.94,0.0,0
2025,15,00-0039738,Blake Corum,RB,LA,DET,0.3383811564297971,0.2870764992713971,0.04583662064887317,0.3333333333333333,8.0,248,200,7.65,1.0,1
2025,15,00-0035250,Devin Singletary,RB,NYG,WAS,0.33812991484590726,0.28689736073929983,0.045776026049687446,0.4444444444444444,8.0,249,125,8.16,0.0,0
2025,15,00-0034348,Courtland Sutton,WR,DEN,GB,0.33763748639270663,0.2865461222368566,0.04565734829177959,0.3225806451612903,8.0,249,210,9.72,1.0,1
2025,15,00-0035685,David Montgomery,RB,DET,LA,0.33582216593965375,0.28524979855478716,0.045220837799651914,0.37735849056603776,8.0,251,165,8.17,1.0,1
2025,15,00-0036389,Jalen Hurts,QB,PHI,LV,0.33581273795651506,0.2852430598701735,0.04521857483175562,0.5454545454545454,8.0,251,-120,21.9,0.0,0
2025,15,00-0038559,Michael Wilson,WR,ARI,HOU,0.33422679512842174,0.28410859686819867,0.04483850753946772,0.30303030303030304,8.0,252,230,10.95,1.0,1
2025,15,00-0034753,Mark Andrews,TE,BAL,CIN,0.33104504951292124,0.28182718502369963,0.0440796299310362,0.4040816326530612,8.0,255,147,9.53,0.0,0
2025,15,00-0034827,DJ Moore,WR,CHI,CLE,0.3297708337612283,0.28091149464075926,0.043777078680326875,0.25478740668614086,8.0,256,292,8.82,2.0,1
2025,15,00-0039893,Brian Thomas Jr.,WR,JAX,NYJ,0.32762673742992343,0.2793680455540616,0.043269749431189664,0.3306010928961749,8.0,258,202,8.63,1.0,1
2025,15,00-0039847,Theo Johnson,TE,NYG,WAS,0.32727389047766015,0.2791137279002658,0.04318647303824863,0.2985739750445633,8.0,258,235,7.68,0.0,0
2025,15,00-0039915,Ladd McConkey,WR,LAC,KC,0.3270348616929689,0.27894139473527224,0.04313009348999697,0.30076888285843506,8.0,258,232,11.13,0.0,0
2025,15,00-0040242,Jacory Croskey-Merritt,RB,WAS,NYG,0.32208430476389993,0.27536290260468266,0.041968666883981376,0.4081632653061224,8.0,263,145,9.92,1.0,1
2025,15,00-0040691,Jaxson Dart,QB,NYG,WAS,0.31578128679102524,0.2707810774617754,0.040507387750289836,0.3838785735337459,8.0,269,160,22.9,0.0,0
2025,15,00-0035261,Tony Pollard,RB,TEN,SF,0.31527554262722246,0.27041218597307126,0.04039099201152219,0.27598020555767033,8.0,270,262,8.29,1.0,1
2025,15,00-0036919,Kenneth Gainwell,RB,PIT,MIA,0.3092771962686012,0.26602271393986565,0.039020276782350205,0.4,8.0,276,150,10.01,0.0,0
2025,15,00-0037239,Chris Olave,WR,NO,CAR,0.30680360087205977,0.2642049037673463,0.038460318739164334,0.35714285714285715,8.0,278,180,12.32,1.0,1
2025,15,00-0036971,Trevor Lawrence,QB,JAX,NYJ,0.30482560000035724,0.2627480600815536,0.0380147951444858,0.26846846846846845,8.0,281,272,18.69,1.0,1
2025,15,00-0038041,Jake Ferguson,TE,DAL,MIN,0.3012436947429309,0.26010255834210916,0.037213119286243934,0.4484665661136249,8.0,284,123,7.91,0.0,0
2025,15,00-0030506,Travis Kelce,TE,KC,LAC,0.3004431120610918,0.25950997208848536,0.03703484365254517,0.3149801587301587,8.0,285,217,8.86,0.0,0
2025,15,00-0037197,Isiah Pacheco,RB,KC,LAC,0.2997155119003532,0.2589709953691558,0.03687310791321319,0.2,8.0,286,400,5.19,0.0,0
2025,15,00-0036555,Chuba Hubbard,RB,CAR,NO,0.2980220539428927,0.257715030743064,0.036497739594174905,0.32002048131080385,8.0,288,212,7.51,0.0,0
2025,15,00-0038608,Kayshon Boutte,WR,NE,BUF,0.2974648481918336,0.25730131003619494,0.03637455697383796,0.2597402597402597,8.0,289,285,8.05,0.0,0
2025,15,00-0039894,Xavier Worthy,WR,KC,LAC,0.29742591716145156,0.25727239544809755,0.03636595646312013,0.25,8.0,289,300,8.8,0.0,0
2025,15,00-0037263,Tyler Allgeier,RB,ATL,TB,0.29317567780817927,0.25410890732585767,0.0354317806600325,0.30303030303030304,7.0,294,230,7.65,0.0,0
2025,15,00-0033555,Mack Hollins,WR,NE,BUF,0.2929325507316656,0.2539275389582111,0.03537862991458862,0.20416666666666666,8.0,294,390,6.69,0.0,0
2025,15,00-0039916,Ricky Pearsall,WR,SF,TEN,0.2876856971473898,0.2500027185167797,0.03423922773463228,0.26144907723855093,8.0,300,282,9.0,0.0,0
2025,15,00-0035229,T.J. Hockenson,TE,MIN,DAL,0.2862072628903843,0.2488930767791132,0.03392082014604525,0.2,8.0,302,400,6.64,0.0,0
2025,15,00-0036244,Colby Parkinson,TE,LA,DET,0.28368189913811853,0.2469938614857532,0.0333796500493706,0.29631255487269537,8.0,305,237,4.7,2.0,1
2025,15,00-0037261,Khalil Shakir,WR,BUF,NE,0.28207106402326065,0.24577991528504173,0.03303625348177963,0.25,8.0,307,300,10.5,0.0,0
2025,15,00-0040126,Colston Loveland,TE,CHI,CLE,0.2775348240723583,0.24235082028629418,0.032076788485884244,0.23959827833572456,8.0,313,317,7.15,0.0,0
2025,15,00-0038606,Parker Washington,WR,JAX,NYJ,0.2730964428702713,0.23898061080461275,0.031148922660045875,0.25478740668614086,8.0,318,292,6.26,0.0,0
2025,15,00-0033090,Hunter Henry,TE,NE,BUF,0.2723687993296609,0.2384266584462993,0.030997841805840087,0.3252247488101534,8.0,319,207,7.91,0.0,0
2025,15,00-0040743,Tyler Shough,QB,NO,CAR,0.27070845721244213,0.2371611358424529,0.030654203824671655,0.16954022988505746,8.0,322,490,19.15,0.0,0
2025,15,00-0038124,Christian Watson,WR,GB,DEN,0.2691490348116565,0.23597061981207046,0.030332849566741094,0.31746031746031744,8.0,324,215,9.23,0.0,0
2025,15,00-0033908,Cooper Kupp,WR,SEA,IND,0.26823789999682723,0.23527416881203322,0.03014571778084474,0.25,8.0,325,300,7.17,0.0,0
2025,15,00-0033873,Patrick Mahomes,QB,KC,LAC,0.26596002471414576,0.23353023326336708,0.029679915159446568,0.2,8.0,328,400,22.92,1.0,1
2025,15,00-0037157,Bam Knight,RB,ARI,HOU,0.2654846340632217,0.2331657740786639,0.029583070222784058,0.25641025641025644,3.0,329,290,7.63,0.0,0
2025,15,00-0037256,Rachaad White,RB,TB,ATL,0.2647439195046756,0.2325975583866945,0.02943242815652991,0.2222222222222222,7.0,330,350,5.76,0.0,0
2025,15,00-0037816,Romeo Doubs,WR,GB,DEN,0.26418056071322427,0.23216511367530268,0.029318062870869244,0.29850746268656714,8.0,331,235,6.87,0.0,0
2025,15,00-0036970,Kyle Pitts,TE,ATL,TB,0.26206228666309317,0.2305369050736269,0.02888964691436091,0.30303030303030304,7.0,334,230,9.78,3.0,1
2025,15,00-0031408,Mike Evans,WR,TB,ATL,0.25531015991966977,0.22532381280836655,0.027541111570510646,0.373134328358209,7.0,344,168,9.99,0.0,0
2025,15,00-0037545,Rashid Shaheed,WR,SEA,IND,0.2549955210918996,0.22508003125136655,0.02747891001579028,0.25478740668614086,8.0,344,292,7.07,0.0,0
2025,15,00-0038797,Emanuel Wilson,RB,GB,DEN,0.2549471536426565,0.22504254944266822,0.027469353228906868,0.5452196382428941,4.0,344,-120,4.8,0.0,0
2025,15,00-0038933,Dalton Kincaid,TE,BUF,NE,0.2418736412035863,0.21484461742687633,0.02493622613332014,0.2721214365049981,8.0,365,267,7.94,0.0,0
2025,15,00-0039868,Troy Franklin,WR,DEN,GB,0.23748188363649056,0.21138882238157342,0.024107954463958525,0.30536130536130535,8.0,373,227,6.57,1.0,1
2025,15,00-0038619,Andrei Iosivas,WR,CIN,BAL,0.23737720492031433,0.21130626725513113,0.024088353437984655,0.27027027027027023,8.0,373,270,5.59,0.0,0
2025,15,00-0033955,Jeremy McNichols,RB,WAS,NYG,0.2354044517917049,0.20974883351529838,0.023720190891211912,0.23809523809523808,8.0,377,320,8.96,0.0,0
2025,15,00-0040735,Luther Burden III,WR,CHI,CLE,0.23412259870219815,0.20873519808899832,0.02348222640401454,0.21980676328502416,8.0,379,355,7.13,0.0,0
2025,15,00-0039491,Jalen Coker,WR,CAR,NO,0.23252732037242474,0.20747190311176122,0.02318746842248165,0.24845679012345678,8.0,382,302,6.18,1.0,1
2025,15,00-0038563,Tre Tucker,WR,LV,PHI,0.23194253040642124,0.20700830509240187,0.023079804784256752,0.14039408866995073,8.0,383,612,8.14,0.0,0
2025,15,00-0033526,Samaje Perine,RB,CIN,BAL,0.23190801673369668,0.20698093556426178,0.02307345709895814,0.20833333333333334,8.0,383,380,6.38,0.0,0
2025,15,00-0036309,Darnell Mooney,WR,ATL,TB,0.23164684164261792,0.20677379168864773,0.02302544582517374,0.2222222222222222,7.0,384,350,7.72,0.0,0
2025,15,00-0039342,Xavier Legette,WR,CAR,NO,0.22476671197895196,0.20129747524153985,0.02177573490229323,0.22727272727272727,8.0,397,340,5.79,0.0,0
2025,15,00-0033881,Evan Engram,TE,DEN,GB,0.2247384563861852,0.20127490710942197,0.021770662656281137,0.2,8.0,397,400,5.75,0.0,0
2025,15,00-0034796,Lamar Jackson,QB,BAL,CIN,0.22319595556120678,0.20004192229913476,0.021494514737783965,0.3076923076923077,8.0,400,225,24.62,0.0,0
2025,15,00-0033921,Chris Godwin Jr.,WR,TB,ATL,0.22278734856375051,0.1997149870414463,0.021421610909103328,0.3225806451612903,7.0,401,210,9.48,1.0,1
2025,15,00-0035535,Darius Slayton,WR,NYG,WAS,0.22241427823464058,0.1994163687489312,0.021355138237757143,0.2409988385598142,8.0,401,315,8.1,0.0,0
2025,15,00-0034829,Mike Gesicki,TE,CIN,BAL,0.21902775955180945,0.19670058138771418,0.020755709479794104,0.3363482193329565,8.0,408,197,7.1,0.0,0
2025,15,00-0036252,Michael Pittman,WR,IND,SEA,0.21864989079945577,0.19639698228194147,0.020689270211774802,0.18019480519480519,8.0,409,455,9.64,0.0,0
2025,15,00-0040663,Harold Fannin Jr.,TE,CLE,CHI,0.21585428220748423,0.19414727960220302,0.020200519075788015,0.2631578947368421,8.0,415,280,11.67,0.0,0
2025,15,00-0036407,Jerry Jeudy,WR,CLE,CHI,0.21360401991002298,0.192331857786612,0.019810695856572136,0.20620748299319727,8.0,420,385,7.5,0.0,0
2025,15,00-0040705,Chimere Dike,WR,TEN,SF,0.21294811490181517,0.19180193043516092,0.019697675054042407,0.21980676328502416,8.0,421,355,7.36,0.0,0
2025,15,00-0037746,Brian Robinson,RB,SF,TEN,0.2127381056022271,0.1916321835010496,0.019661545589254148,0.28594771241830064,8.0,422,250,3.89,0.0,0
2025,15,00-0039851,Drake Maye,QB,NE,BUF,0.21110415274140004,0.19031026891572556,0.01938140425176771,0.18129614438063987,8.0,425,452,23.53,2.0,1
2025,15,00-0040189,Oronde Gadsden II,TE,LAC,KC,0.21031926216045124,0.18967450160105692,0.019247440667991222,0.25641025641025644,8.0,427,290,8.12,0.0,0
2025,15,00-0036355,Justin Herbert,QB,LAC,KC,0.20823889645435456,0.18798697349423543,0.01889427694811452,0.125,8.0,432,700,19.4,0.0,0
2025,15,00-0031610,Darren Waller,TE,MIA,PIT,0.20538644356950836,0.1856674379841068,0.018414569188816454,0.2777777777777778,8.0,439,260,6.11,2.0,1
2025,15,00-0035359,David Sills,WR,ATL,TB,0.20520213302930615,0.18551733407725624,0.018383753714513507,0.15384615384615385,7.0,439,550,5.83,0.0,0
2025,15,00-0039424,Devaughn Vele,WR,NO,CAR,0.20383513966487454,0.18440318033060477,0.018155888683066057,0.25641025641025644,8.0,442,290,7.98,0.0,0
2025,15,00-0039732,Bo Nix,QB,DEN,GB,0.20356079553344214,0.18417939543388062,0.018110304155827595,0.1724137931034483,8.0,443,480,18.75,0.0,0
2025,15,00-0039410,Ryan Flournoy,WR,DAL,MIN,0.20292280600720963,0.1836587443655786,0.018004486112792928,0.19615384615384615,8.0,444,410,3.83,0.0,0
2025,15,00-0033077,Dak Prescott,QB,DAL,MIN,0.20248122623065745,0.18329818497431638,0.01793140000311233,0.13333333333333333,8.0,446,650,22.52,0.0,0
2025,15,00-0038046,Charlie Kolar,TE,BAL,CIN,0.20232779000520593,0.1831728637163349,0.01790603441577987,0.08545454545454545,8.0,446,1070,2.88,0.0,0
2025,15,00-0030279,Keenan Allen,WR,LAC,KC,0.20180957404201727,0.18274946115764001,0.01782047802825415,0.2409988385598142,8.0,447,315,8.35,0.0,0
2025,15,00-0034855,Baker Mayfield,QB,TB,ATL,0.20159676413157257,0.18257552363650031,0.017785394279673628,0.14285714285714285,7.0,448,600,22.24,0.0,0
2025,15,00-0039146,Jayden Reed,WR,GB,DEN,0.20145507695974282,0.1824596968688702,0.017762052183897037,0.23952954675846239,8.0,448,317,6.17,0.0,0
2025,15,00-0035993,Tyler Huntley,QB,BAL,CIN,0.19798996367176966,0.17962191331973543,0.017195285740793875,,,457,,,0.0,0
2025,15,00-0037664,Alec Pierce,WR,IND,SEA,0.19703223958256721,0.1788358411038038,0.017040027811551117,0.14285714285714285,8.0,459,600,9.32,0.0,0
2025,15,00-0039880,Malik Washington,WR,MIA,PIT,0.19513065144444924,0.1772728394580939,0.0167335526605098,0.16666666666666666,8.0,464,500,6.07,0.0,0
2025,15,00-0036040,Juwan Johnson,TE,NO,CAR,0.19154819641647364,0.1743201706614449,0.0161626885341829,0.26144907723855093,8.0,474,282,8.28,0.0,0
2025,15,00-0035537,Ty Johnson,RB,BUF,NE,0.1887717686317703,0.17202454489708463,0.015726153853612423,0.14835164835164835,8.0,481,574,6.19,0.0,0
2025,15,00-0035689,Dawson Knox,TE,BUF,NE,0.1878738074541957,0.1712807211699835,0.015586074945493023,0.2222222222222222,8.0,484,350,3.97,2.0,1
2025,15,00-0039923,J.J. McCarthy,QB,MIN,DAL,0.1853013444606965,0.16914612708820442,0.015187787387272,0.2020408163265306,8.0,491,395,19.95,1.0,1
2025,15,00-0038705,Emari Demercado,RB,ARI,HOU,0.18368400119605638,0.16780126391340922,0.014939670278723338,0.18181818181818182,8.0,496,450,5.78,0.0,0
2025,15,00-0036264,Jordan Love,QB,GB,DEN,0.18294997696500673,0.16719018563037635,0.014827649275222177,0.10101010101010101,8.0,498,890,17.53,0.0,0
2025,15,00-0037329,Brittain Brown,RB,CHI,CLE,0.1814274697977834,0.16592126099075233,0.014596465760178812,0.06666666666666667,6.0,503,1400,,0.0,0
2025,15,00-0038839,Mitchell Tinsley,WR,CIN,BAL,0.17996615582362704,0.16470151907799746,0.014376062501149423,0.24390243902439027,8.0,507,310,6.11,0.0,0
2025,15,00-0039890,Adonai Mitchell,WR,NYJ,JAX,0.17983617363080068,0.16459293809313824,0.014356528655658729,0.20833333333333334,8.0,508,380,8.15,1.0,1
2025,15,00-0037614,John Metchie III,WR,NYJ,JAX,0.17620566141519395,0.16155447029004988,0.013815621166895498,0.17467581998474446,8.0,519,472,8.56,0.0,0
2025,15,00-0036165,Isaiah Hodgins,WR,NYG,WAS,0.1747721424602052,0.16035168082571238,0.013604545170512017,0.18181818181818182,8.0,524,450,6.0,0.0,0
2025,15,00-0033119,Jacoby Brissett,QB,ARI,HOU,0.17292546130938613,0.15879968552219492,0.013334733087519868,0.09761904761904762,8.0,530,924,19.52,0.0,0
2025,15,00-0036290,Cole Kmet,TE,CHI,CLE,0.1727731218151902,0.15867152773027116,0.013312581104225396,0.17391304347826086,8.0,530,475,4.13,0.0,0
2025,15,00-0037834,Brock Purdy,QB,SF,TEN,0.1721343856417462,0.15813396914050215,0.013219877125847046,0.1380952380952381,8.0,532,624,22.9,0.0,0
2025,15,00-0039074,Davis Allen,TE,LA,DET,0.1697501642152337,0.15612437940998813,0.012876354237601362,0.16666666666666666,8.0,541,500,2.15,0.0,0
2025,15,00-0030564,DeAndre Hopkins,WR,BAL,CIN,0.16735416555994684,0.15410003035747144,0.012535146790761731,0.20942982456140352,8.0,549,377,5.48,0.0,0
