season,week,player_id,player_display_name,position,team,opponent_team,lambda,p_ge1,p_ge2,p_book,n_books,fair_amer,book_amer,sleeper_half_ppr,scoring_tds,scored_anytime
2025,13,00-0036139,Rico Dowdle,RB,CAR,LA,0.4540332037517004,0.3649383535333738,0.07659927960830182,0.4444444444444444,8.0,174,125,12.74,0.0,0
2025,13,00-0036252,Michael Pittman,WR,IND,HOU,0.45205626374765584,0.3636816329381327,0.07602992937013553,0.3076923076923077,8.0,175,225,10.41,0.0,0
2025,13,00-0035685,David Montgomery,RB,DET,GB,0.449388224786568,0.36198164393314436,0.07526370751901568,0.41241496598639454,8.0,176,142,8.22,1.0,1
2025,13,00-0037197,Isiah Pacheco,RB,KC,DAL,0.4418636285184773,0.3571627058474962,0.07311628650627111,0.30076888285843506,8.0,180,232,7.39,0.0,0
2025,13,00-0037263,Tyler Allgeier,RB,ATL,NYJ,0.43888400913141723,0.3552444389497137,0.07227153340618775,0.30536130536130535,8.0,181,227,6.72,1.0,1
2025,13,00-0034857,Josh Allen,QB,BUF,PIT,0.43665162930363915,0.35380349186919524,0.07164073374355706,0.425531914893617,7.0,183,135,26.71,1.0,1
2025,13,00-0039738,Blake Corum,RB,LA,CAR,0.4311320206390716,0.3502268783508652,0.07008887945731634,0.24845679012345678,8.0,186,302,7.74,1.0,1
2025,13,00-0035676,A.J. Brown,WR,PHI,CHI,0.4295177721674729,0.3491771360378463,0.06963714943316779,0.40733366517338643,8.0,186,145,13.0,2.0,1
2025,13,00-0039793,AJ Barner,TE,SEA,MIN,0.4292476064068474,0.34900128223000226,0.06956164085330396,0.30303030303030304,8.0,187,230,6.47,0.0,0
2025,13,00-0040691,Jaxson Dart,QB,NYG,NE,0.42204729828099646,0.3442969749659437,0.06755928477564366,0.28169014084507044,8.0,190,255,22.04,0.0,0
2025,13,00-0033923,Kareem Hunt,RB,KC,DAL,0.4175792603235286,0.3413607141837529,0.0663266083925873,0.46511627906976744,8.0,193,115,8.92,0.0,0
2025,13,00-0034753,Mark Andrews,TE,BAL,CIN,0.4126279568081366,0.33809150442646485,0.06496955430400952,0.45454545454545453,8.0,196,120,8.97,0.0,0
2025,13,00-0033090,Hunter Henry,TE,NE,NYG,0.4080098029892869,0.33502763992647155,0.06371239829955011,0.3333333333333333,8.0,198,200,7.97,0.0,0
2025,13,00-0040129,Emeka Egbuka,WR,TB,ARI,0.40432545956712684,0.3325731345418653,0.06271546043805809,0.39528161862354505,8.0,201,153,11.97,0.0,0
2025,13,00-0037228,Jaylen Warren,RB,PIT,BUF,0.3955139840014955,0.32666613254243093,0.06035317206115276,0.4166666666666667,7.0,206,140,12.99,1.0,1
2025,13,00-0039067,Rashee Rice,WR,KC,DAL,0.3954613159167572,0.32663066840333654,0.060339146432132784,0.5652173913043479,8.0,206,-130,15.29,2.0,1
2025,13,00-0031381,Davante Adams,WR,LA,CAR,0.3946860176472315,0.32610840389657436,0.060132813504576665,0.5901570504745108,8.0,207,-144,13.74,2.0,1
2025,13,00-0040719,Bhayshul Tuten,RB,JAX,TEN,0.393612903808452,0.32538485334233735,0.05984762651325004,0.36038961038961037,8.0,207,177,7.1,1.0,1
2025,13,00-0040124,Tetairoa McMillan,WR,CAR,LA,0.39228807642086827,0.32449051242710714,0.05949619494309055,0.3448275862068966,8.0,208,190,11.17,1.0,1
2025,13,00-0034351,Dallas Goedert,TE,PHI,CHI,0.38999309695241197,0.32293845172987923,0.05888912169261995,0.3333333333333333,8.0,210,200,10.41,0.0,0
2025,13,00-0037664,Alec Pierce,WR,IND,HOU,0.38759014179098505,0.32130954687900126,0.05825581792164547,0.2631578947368421,8.0,211,280,9.28,1.0,1
2025,13,00-0036554,Nico Collins,WR,HOU,IND,0.38208037145617285,0.31755979771161325,0.0568127917246406,0.43668954996186116,8.0,215,129,13.51,1.0,1
2025,13,00-0038544,Quentin Johnston,WR,LAC,LV,0.3751566163313911,0.3128183535057687,0.05501761220195878,0.3389830508474576,7.0,220,195,9.81,1.0,1
2025,13,00-0039868,Troy Franklin,WR,DEN,WAS,0.3740778499686547,0.31207664506731325,0.05473975551086996,0.3921568627450981,8.0,220,155,9.2,0.0,0
2025,13,00-0038606,Parker Washington,WR,JAX,TEN,0.37108445552531066,0.31001433400390155,0.053971378817470606,0.2758751902587519,8.0,223,262,7.64,0.0,0
2025,13,00-0040128,Tyler Warren,TE,IND,HOU,0.36890469941539017,0.30850869316392937,0.053414300467213405,0.3306010928961749,8.0,224,202,9.55,1.0,1
2025,13,00-0038041,Jake Ferguson,TE,DAL,KC,0.3654707203458023,0.30613004471241423,0.052540892327150646,0.32002048131080385,8.0,227,212,8.79,0.0,0
2025,13,00-0038797,Emanuel Wilson,RB,GB,DET,0.36251318197089694,0.3040748600467631,0.051792823148773426,0.23669467787114845,8.0,229,322,6.64,0.0,0
2025,13,00-0039893,Brian Thomas Jr.,WR,JAX,TEN,0.3613400510168161,0.3032579696573461,0.05149716886777145,0.3278688524590164,8.0,230,205,10.38,0.0,0
2025,13,00-0035640,DK Metcalf,WR,PIT,BUF,0.3587135822220252,0.3014255931701626,0.05083746524760535,0.3448275862068966,7.0,232,190,10.26,0.0,0
2025,13,00-0037744,Trey McBride,TE,ARI,TB,0.35716928217090566,0.30034595124701235,0.05045101688594,0.4347826086956522,8.0,233,130,13.62,1.0,1
2025,13,00-0038129,Cade Otton,TE,TB,ARI,0.3480299145437819,0.2939222460954287,0.0481860657427553,0.3125,8.0,240,220,7.51,0.0,0
2025,13,00-0033288,George Kittle,TE,SF,CLE,0.3447290443096138,0.2915877241973305,0.047377437382677634,0.3396378733710068,8.0,243,194,9.61,0.0,0
2025,13,00-0038951,Sean Tucker,RB,TB,ARI,0.3433984281144689,0.29064447193611265,0.047052898624664774,0.29411764705882354,8.0,244,240,6.83,0.0,0
2025,13,00-0037157,Bam Knight,RB,ARI,TB,0.3418231885852878,0.28952618651560447,0.0466697621840193,0.3125,3.0,245,220,10.21,1.0,1
2025,13,00-0033555,Mack Hollins,WR,NE,NYG,0.3401137409162088,0.2883106300421212,0.046255296055447426,0.26144907723855093,8.0,247,282,6.86,0.0,0
2025,13,00-0035261,Tony Pollard,RB,TEN,JAX,0.33981733345182275,0.28809964873386884,0.04618356968319626,0.28778467908902694,8.0,247,247,7.62,0.0,0
2025,13,00-0033293,Aaron Jones,RB,MIN,SEA,0.33494787706300666,0.28462462715370385,0.04501116471568001,0.3448275862068966,8.0,251,190,9.31,0.0,0
2025,13,00-0030279,Keenan Allen,WR,LAC,LV,0.3295329394240918,0.2807404072078754,0.04372067938611124,0.29411764705882354,7.0,256,240,9.57,0.0,0
2025,13,00-0039915,Ladd McConkey,WR,LAC,LV,0.32472314720020823,0.27727258494464246,0.04258626415999567,0.3278688524590164,7.0,261,205,12.33,1.0,1
2025,13,00-0031588,Stefon Diggs,WR,NE,NYG,0.32141168095655376,0.27487533048336243,0.04181179155095449,0.46620299934796783,8.0,264,114,10.96,0.0,0
2025,13,00-0038117,Wan'Dale Robinson,WR,NYG,NE,0.3211434134482602,0.2746807770000468,0.04174928588620197,0.31009615384615385,8.0,264,222,10.49,0.0,0
2025,13,00-0037256,Rachaad White,RB,TB,ARI,0.3193455524372211,0.27337558091945136,0.04133130439379873,0.25,8.0,266,300,4.94,0.0,0
2025,13,00-0036355,Justin Herbert,QB,LAC,LV,0.31563317734598945,0.270673065253232,0.04047328751509849,0.20833333333333334,7.0,269,380,22.81,0.0,0
2025,13,00-0036919,Kenneth Gainwell,RB,PIT,BUF,0.31453794082959563,0.2698738421726483,0.040221463943808766,0.29850746268656714,7.0,271,235,10.81,0.0,0
2025,13,00-0039384,Tyrone Tracy Jr.,RB,NYG,NE,0.3136236001416338,0.26920595282653015,0.04001169278991146,0.31009615384615385,8.0,271,222,8.97,0.0,0
2025,13,00-0037261,Khalil Shakir,WR,BUF,PIT,0.31216454366228513,0.26813890478455094,0.03967781997244013,0.3225806451612903,7.0,273,210,10.97,0.0,0
2025,13,00-0040784,Quinshon Judkins,RB,CLE,SF,0.3075440185262075,0.2647494978080316,0.03862760374050145,0.49390243902439024,8.0,278,102,12.36,0.0,0
2025,13,00-0037240,Jameson Williams,WR,DET,GB,0.305384129364673,0.26315972196557,0.038140395177202024,0.36038961038961037,8.0,280,177,10.15,1.0,1
2025,13,00-0040189,Oronde Gadsden II,TE,LAC,LV,0.305148441077258,0.2629860368753749,0.03808737497572379,0.3333333333333333,7.0,280,200,9.76,0.0,0
2025,13,00-0037816,Romeo Doubs,WR,GB,DET,0.3045983675521932,0.26258051348304134,0.037963741688799124,0.3508771929824561,8.0,281,185,8.85,1.0,1
2025,13,00-0038559,Michael Wilson,WR,ARI,TB,0.3027038700312391,0.26118214991401556,0.037539127444828124,0.3125763125763126,8.0,283,220,9.67,0.0,0
2025,13,00-0037838,Isaiah Likely,TE,BAL,CIN,0.29646285707853093,0.25655675959482005,0.03615345246857937,0.2857142857142857,8.0,290,250,5.8,0.0,0
2025,13,00-0038124,Christian Watson,WR,GB,DET,0.29574354975502365,0.25602180305137057,0.0359950501454408,0.3389830508474576,8.0,291,195,9.25,1.0,1
2025,13,00-0039338,Brock Bowers,TE,LV,LAC,0.29383703662529437,0.2546020458878626,0.03557651994499511,0.35714285714285715,7.0,293,180,12.92,2.0,1
2025,13,00-0036309,Darnell Mooney,WR,ATL,NYJ,0.2915571473968883,0.2529006823982186,0.035078536536081395,0.25978407557354927,8.0,295,285,9.77,0.0,0
2025,13,00-0034383,Dalton Schultz,TE,HOU,IND,0.2904199821214808,0.25205062375998255,0.03483117928458401,0.29198635976129583,8.0,297,242,7.79,0.0,0
2025,13,00-0040237,Tez Johnson,WR,TB,ARI,0.28956702561448006,0.25141238331563664,0.034646093740513084,0.2222222222222222,8.0,298,350,7.03,0.0,0
2025,13,00-0039894,Xavier Worthy,WR,KC,DAL,0.28941140710393665,0.2512958801609284,0.03461236733378825,0.3333333333333333,8.0,298,200,9.45,0.0,0
2025,13,00-0034960,Jakobi Meyers,WR,JAX,TEN,0.2842080614501992,0.24738996072122188,0.033492120429842065,0.24845679012345678,8.0,304,302,8.85,1.0,1
2025,13,00-0036275,D'Andre Swift,RB,CHI,PHI,0.27779033150934457,0.24254438055724015,0.03213053292861989,0.3201844262295082,8.0,312,212,9.86,1.0,1
2025,13,00-0039849,Marvin Harrison Jr.,WR,ARI,TB,0.2754296601370187,0.2407541645361303,0.03163534211386976,0.3225806451612903,8.0,315,210,10.46,0.0,0
2025,13,00-0034796,Lamar Jackson,QB,BAL,CIN,0.2746141718404936,0.240134755917211,0.03146499120304147,0.31009615384615385,8.0,316,222,24.64,0.0,0
2025,13,00-0034791,Nick Chubb,RB,HOU,IND,0.27055572171014025,0.2370446143671039,0.030622669374557376,0.14285714285714285,8.0,322,600,5.09,1.0,1
2025,13,00-0038997,Josh Downs,WR,IND,HOU,0.26778300285503154,0.23492621808227243,0.03005246335468792,0.23809523809523808,8.0,326,320,7.51,0.0,0
2025,13,00-0035250,Devin Singletary,RB,NYG,NE,0.2657766820307799,0.23338969375656338,0.02964255015258277,0.29850746268656714,8.0,328,235,6.96,1.0,1
2025,13,00-0036322,Justin Jefferson,WR,MIN,SEA,0.26425285383287733,0.23222062084819595,0.02933272879329707,0.28169014084507044,8.0,331,255,10.36,0.0,0
2025,13,00-0039890,Adonai Mitchell,WR,NYJ,ATL,0.26396789178960123,0.23200180169143136,0.02927493638570633,0.2409988385598142,8.0,331,315,6.37,1.0,1
2025,13,00-0033077,Dak Prescott,QB,DAL,KC,0.2632080528201023,0.2314180249717882,0.029121059891984213,0.135632183908046,8.0,332,637,23.21,0.0,0
2025,13,00-0038611,Chris Rodriguez Jr.,RB,WAS,DEN,0.2611347369886586,0.2298228587249035,0.02870285350335422,0.3306010928961749,8.0,335,202,6.96,1.0,1
2025,13,00-0038619,Andrei Iosivas,WR,CIN,BAL,0.2608024524632159,0.22956689825551158,0.02863605586170681,0.23952954675846239,8.0,336,317,7.15,1.0,1
2025,13,00-0040236,Kyle Monangai,RB,CHI,PHI,0.2603789022846369,0.2292405120620986,0.028551002667358882,0.30303030303030304,8.0,336,230,8.08,1.0,1
2025,13,00-0037545,Rashid Shaheed,WR,SEA,MIN,0.25730223547939635,0.22686549022878988,0.02793625253839027,0.26666666666666666,8.0,341,275,6.45,0.0,0
2025,13,00-0038563,Tre Tucker,WR,LV,LAC,0.2555811745982292,0.2255337329792172,0.027594734767339646,0.21052631578947367,7.0,343,375,8.91,0.0,0
2025,13,00-0037525,Jordan Mason,RB,MIN,SEA,0.2548574584046119,0.2249730363322151,0.027451634176799966,0.2,8.0,344,400,6.45,0.0,0
2025,13,00-0036970,Kyle Pitts,TE,ATL,NYJ,0.25468733337339494,0.224841173629572,0.027418039200437172,0.2857142857142857,8.0,345,250,7.97,0.0,0
2025,13,00-0039032,Tyjae Spears,RB,TEN,JAX,0.25455636259616593,0.22473964382703293,0.027392187494634346,0.25503573749187786,8.0,345,292,8.19,0.0,0
2025,13,00-0038608,Kayshon Boutte,WR,NE,NYG,0.2538082427052615,0.22415943912967373,0.027244709755711805,0.2898550724637681,8.0,346,245,7.64,1.0,1
2025,13,00-0039847,Theo Johnson,TE,NYG,NE,0.25311827697210726,0.22362395101530064,0.02710898321388122,0.2631578947368421,8.0,347,280,7.23,0.0,0
2025,13,00-0038454,Keaton Mitchell,RB,BAL,CIN,0.2521650711634814,0.22288355203548693,0.02692192763220347,0.2222222222222222,8.0,349,350,6.27,1.0,1
2025,13,00-0040130,Jayden Higgins,WR,HOU,IND,0.2514675779199582,0.22234132948730156,0.026785387165018437,0.2580752580752581,8.0,350,287,7.57,0.0,0
2025,13,00-0039916,Ricky Pearsall,WR,SF,CLE,0.25100154238319533,0.22197882844874872,0.026694314382604056,0.2,8.0,350,400,6.72,0.0,0
2025,13,00-0033908,Cooper Kupp,WR,SEA,MIN,0.2507854432075464,0.22181068054728204,0.026652127168953155,0.2424331472230385,8.0,351,312,7.09,0.0,0
2025,13,00-0035719,Deebo Samuel Sr.,WR,WAS,DEN,0.25004153180450084,0.22123156125879895,0.02650710791494948,0.29411764705882354,8.0,352,240,10.4,0.0,0
2025,13,00-0040242,Jacory Croskey-Merritt,RB,WAS,DEN,0.24830548581725162,0.21987840920848278,0.026169938610468013,0.21980676328502416,8.0,355,355,5.11,0.0,0
2025,13,00-0036259,Jauan Jennings,WR,SF,CLE,0.24655292728717162,0.21851000170316937,0.025831354977439047,0.25641025641025644,8.0,358,290,7.94,1.0,1
2025,13,00-0037837,Calvin Austin III,WR,PIT,BUF,0.24589834789005188,0.21799828699054646,0.025705357714331356,0.23255813953488372,7.0,359,330,6.07,0.0,0
2025,13,00-0040705,Chimere Dike,WR,TEN,JAX,0.24371230363874186,0.21628692676823869,0.025286408299128094,0.2597402597402597,8.0,362,285,7.44,0.0,0
2025,13,00-0040134,Pat Bryant,WR,DEN,WAS,0.24078568582912438,0.21398993856669168,0.02472996685588036,0.18019480519480519,8.0,367,455,4.95,0.0,0
2025,13,00-0038935,Brenton Strange,TE,JAX,TEN,0.24034212621652137,0.21364121891508092,0.024646077500099506,0.23809523809523808,8.0,368,320,7.77,1.0,1
2025,13,00-0036550,Rashod Bateman,WR,BAL,CIN,0.23974022745763934,0.2131677680702655,0.024532429816429002,0.2985739750445633,8.0,369,235,6.86,0.0,0
2025,13,00-0038794,Jaleel McLaughlin,RB,DEN,WAS,0.23864759929774174,0.21230758317099885,0.024326678909721622,0.2299154334038055,8.0,371,335,5.88,0.0,0
2025,13,00-0039342,Xavier Legette,WR,CAR,LA,0.23514811389853926,0.20954623623063884,0.023672524556272112,0.1923076923076923,8.0,377,420,5.81,0.0,0
2025,13,00-0030061,Zach Ertz,TE,WAS,DEN,0.23278487498175837,0.207675996092469,0.02323495189780822,0.23809523809523808,8.0,382,320,8.36,0.0,0
2025,13,00-0037239,Chris Olave,WR,NO,MIA,0.22895730259630054,0.2046375073064578,0.02253345639307458,0.3333333333333333,8.0,389,200,12.52,1.0,1
2025,13,00-0036244,Colby Parkinson,TE,LA,CAR,0.22448083398617266,0.20106911112635195,0.02172443889468123,0.2899159663865546,8.0,397,245,4.82,0.0,0
2025,13,00-0039919,Rome Odunze,WR,CHI,PHI,0.22399852743143028,0.2006836885834241,0.021638011874188567,0.2941812675751676,8.0,398,240,9.33,0.0,0
2025,13,00-0035659,Terry McLaurin,WR,WAS,DEN,0.22236562019910266,0.1993774129744027,0.021346474865045706,0.2469135802469136,8.0,402,305,9.62,1.0,1
2025,13,00-0034827,DJ Moore,WR,CHI,PHI,0.22080169675769892,0.1981243209282304,0.02106881040045161,0.20416666666666666,8.0,405,390,7.33,0.0,0
2025,13,00-0039851,Drake Maye,QB,NE,NYG,0.22050942430449272,0.19788992050361676,0.021017088645038373,0.27783137179239825,8.0,405,260,24.04,0.0,0
2025,13,00-0040198,Ollie Gordon II,RB,MIA,NO,0.21913830858305267,0.19678938045182426,0.020775163848091194,0.2777777777777778,8.0,408,260,4.91,0.0,0
2025,13,00-0033921,Chris Godwin Jr.,WR,TB,ARI,0.21726431977649693,0.19528276148886448,0.020446418051321524,0.29198635976129583,8.0,412,242,5.99,0.0,0
2025,13,00-0037614,John Metchie III,WR,NYJ,ATL,0.2170111705026496,0.1950790221171339,0.020402178544635774,0.21980676328502416,8.0,413,355,7.55,0.0,0
2025,13,00-0035689,Dawson Knox,TE,BUF,PIT,0.21577509428086641,0.19408346326940717,0.02018674657385411,0.23529411764705882,7.0,415,325,6.33,0.0,0
2025,13,00-0038994,Jordan Addison,WR,MIN,SEA,0.21477938409474326,0.19328060432353633,0.020013909382862072,0.2040816326530612,8.0,417,390,7.05,0.0,0
2025,13,00-0038953,Dylan Drummond,WR,ATL,NYJ,0.2063399712327411,0.18644355652500588,0.01857434338216435,0.08333333333333333,7.0,436,1100,5.06,0.0,0
2025,13,00-0035537,Ty Johnson,RB,BUF,PIT,0.20577003833933105,0.18597975179099135,0.018478774108031892,0.14285714285714285,7.0,438,600,6.4,0.0,0
2025,13,00-0039732,Bo Nix,QB,DEN,WAS,0.20314319788680935,0.18383863952485835,0.018041010766289056,0.19523809523809524,8.0,444,412,22.39,0.0,0
2025,13,00-0035662,Marquise Brown,WR,KC,DAL,0.20266064321878463,0.18344470200995067,0.01796108009558084,0.1923076923076923,8.0,445,420,4.94,1.0,1
2025,13,00-0035535,Darius Slayton,WR,NYG,NE,0.20205493750131534,0.18294995997841557,0.01786096520640701,0.2222222222222222,8.0,447,350,6.58,1.0,1
2025,13,00-0040126,Colston Loveland,TE,CHI,PHI,0.20069251198872337,0.1818360315088492,0.017636649453697473,0.2,8.0,450,400,6.86,0.0,0
2025,13,00-0033881,Evan Engram,TE,DEN,WAS,0.19989959723394213,0.18118703996291852,0.017506659041574002,0.26671408250355616,8.0,452,275,6.2,0.0,0
2025,13,00-0039880,Malik Washington,WR,MIA,NO,0.19887568109908674,0.18034821479167984,0.017339407744292767,0.22474747474747475,8.0,454,345,6.94,0.0,0
2025,13,00-0033526,Samaje Perine,RB,CIN,BAL,0.1980811479299079,0.17969671547652077,0.017210099227436215,0.16333333333333333,8.0,456,512,6.06,0.0,0
2025,13,00-0030565,Geno Smith,QB,LV,LAC,0.19575221690088634,0.17778405934638886,0.016833466192196944,0.05555555555555555,7.0,462,1700,17.62,0.0,0
2025,13,00-0040736,Mason Taylor,TE,NYJ,ATL,0.19211813038802034,0.17479061957066366,0.016252936223922876,0.2857142857142857,8.0,472,250,6.77,0.0,0
2025,13,00-0038393,Dontayvion Wicks,WR,GB,DET,0.1898325613263158,0.17290238952321912,0.015892331659536296,0.2299154334038055,8.0,478,335,5.76,2.0,1
2025,13,00-0040170,Elic Ayomanor,WR,TEN,JAX,0.1878815458399222,0.17128713409460916,0.015587279790872266,0.25641025641025644,8.0,484,290,6.14,0.0,0
2025,13,00-0033357,Taysom Hill,TE,NO,MIA,0.18756667170746305,0.17102615276392075,0.015538287305318366,0.35218253968253965,8.0,485,184,5.55,0.0,0
2025,13,00-0036196,Gabe Davis,WR,BUF,PIT,0.18660405036137293,0.17022778063984678,0.015388923629896634,0.18181818181818182,7.0,487,450,6.78,0.0,0
2025,13,00-0040737,Terrance Ferguson,TE,LA,CAR,0.18457701626063222,0.16854409819098937,0.015076448682789012,0.11764705882352941,8.0,493,750,2.99,0.0,0
2025,13,00-0034829,Mike Gesicki,TE,CIN,BAL,0.18132140473268435,0.16583278968322712,0.014580419326645333,0.24393871783430016,8.0,503,310,5.25,0.0,0
2025,13,00-0038979,Cedric Tillman,WR,CLE,SF,0.18036733902017263,0.1650365595818396,0.014436425654487661,0.15384615384615385,8.0,506,550,5.66,0.0,0
2025,13,00-0033119,Jacoby Brissett,QB,ARI,TB,0.1785202702129373,0.16349289947151258,0.014159425850126195,0.125,8.0,512,700,20.31,0.0,0
2025,13,00-0036971,Trevor Lawrence,QB,JAX,TEN,0.17831919246605424,0.16332467959641672,0.014129412105772454,0.2409988385598142,8.0,512,315,20.84,0.0,0
2025,13,00-0033873,Patrick Mahomes,QB,KC,DAL,0.17685019554685752,0.16209470293359762,0.013910987297656607,0.20833333333333334,8.0,517,380,26.11,0.0,0
2025,13,00-0035500,Greg Dortch,WR,ARI,TB,0.1755697328362598,0.16102110924403612,0.013721809538750018,0.14835164835164835,8.0,521,574,6.4,0.0,0
2025,13,00-0039918,Caleb Williams,QB,CHI,PHI,0.1749760809493127,0.16052289997562563,0.01363448696666647,0.18518518518518517,8.0,523,440,17.99,0.0,0
2025,13,00-0036407,Jerry Jeudy,WR,CLE,SF,0.1741978918925056,0.15986937383248012,0.013520389839767444,0.14835164835164835,8.0,526,574,6.57,0.0,0
